lon,lat,nitrogen,phosphorus,potassium,ph,soil_type,timestamp,id,name,nepaliName,province,ecoZone,avgRainfallMm,solarRadiationKwh,baseSoilPh,laborRateNprPerDay,description
80.6233,28.74,0.1,68.44,201.55,7.5,Fluvial non calcareous,2025-07-23 02:16:02.095800,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5383,28.735,0.1,33.63,147.95,7.49,Fluvial non calcareous,2025-07-23 02:16:02.175343,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6633,28.7,0.1,63.57,185.07,7.29,Fluvial non calcareous,2025-07-23 02:16:03.092961,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6183,28.65,0.07,30.87,160.65,7.12,Fluvial non calcareous,2025-07-23 02:16:03.235050,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6233,28.655,0.07,31.72,167.45,7.18,Fluvial non calcareous,2025-07-23 02:16:03.336524,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6283,28.66,0.07,29.15,162.07,7.03,Fluvial non calcareous,2025-07-23 02:16:03.428027,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6333,28.665,0.07,33.14,164.02,7.12,Fluvial non calcareous,2025-07-23 02:16:03.520319,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6383,28.67,0.08,36.73,181.21,7.16,Fluvial non calcareous,2025-07-23 02:16:03.611347,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6433,28.675,0.08,45.49,174.6,7.36,Fluvial non calcareous,2025-07-23 02:16:03.693416,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5183,28.68,0.09,39.98,168.63,7.13,Fluvial non calcareous,2025-07-23 02:16:03.782215,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.5083,28.69,0.09,45.62,151.7,7.22,Fluvial non calcareous,2025-07-23 02:16:04.059073,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6583,28.69,0.09,63.22,189.13,7.32,Fluvial non calcareous,2025-07-23 02:16:04.135343,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6633,28.695,0.09,60.51,206.68,7.23,Fluvial non calcareous,2025-07-23 02:16:04.280995,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5833,28.785,0.09,67.67,208.28,7.51,Fluvial non calcareous,2025-07-23 02:16:04.363836,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5783,28.78,0.09,39.72,217.54,7.47,Fluvial non calcareous,2025-07-23 02:16:04.450125,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5883,28.78,0.09,65.78,215.21,7.45,Fluvial non calcareous,2025-07-23 02:16:04.569446,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5733,28.775,0.09,101.39,255.11,7.43,Fluvial non calcareous,2025-07-23 02:16:04.660969,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5933,28.775,0.1,101.14,255.32,7.6,Fluvial non calcareous,2025-07-23 02:16:04.754406,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5683,28.77,0.09,98.07,259.7,7.54,Fluvial non calcareous,2025-07-23 02:16:04.862201,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5983,28.77,0.09,73.07,232.69,7.52,Fluvial non calcareous,2025-07-23 02:16:04.957720,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6033,28.765,0.09,53.75,220.69,7.47,Fluvial non calcareous,2025-07-23 02:16:05.110643,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5583,28.76,0.1,67.97,223.78,7.51,Fluvial non calcareous,2025-07-23 02:16:05.218979,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6083,28.76,0.09,48.84,220.61,7.43,Fluvial non calcareous,2025-07-23 02:16:05.330591,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5533,28.755,0.1,47.96,180.14,7.57,"Fluvial, calcareous",2025-07-23 02:16:05.424664,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6133,28.755,0.09,78.66,244.92,7.42,Fluvial non calcareous,2025-07-23 02:16:05.517141,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6183,28.75,0.09,82.16,268.38,7.44,Fluvial non calcareous,2025-07-23 02:16:05.681105,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5433,28.745,0.1,37.35,133.88,7.41,Fluvial non calcareous,2025-07-23 02:16:05.775327,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6233,28.745,0.09,66.65,223.58,7.34,Fluvial non calcareous,2025-07-23 02:16:05.868428,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5333,28.735,0.1,48.52,174.46,7.35,Fluvial non calcareous,2025-07-23 02:16:06.093173,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
82.2183,29.3242,0.21,56.68,392.68,5.96,"Gneiss, migmatite",2025-07-23 02:15:59.299754,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2233,29.3192,0.19,103.18,403.56,6.2,"Gneiss, migmatite",2025-07-23 02:15:59.437590,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2383,29.3042,0.16,58.79,357.12,6.37,"Gneiss, migmatite",2025-07-23 02:15:59.761011,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1383,29.2292,0.21,41.15,454.04,6.15,"Fluvial, calcareous",2025-07-23 02:16:01.199531,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1333,29.2342,0.21,42.12,445.33,6.08,"Gneiss, migmatite",2025-07-23 02:16:01.374519,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1283,29.2392,0.2,45.46,447.94,6.04,"Gneiss, migmatite",2025-07-23 02:16:01.528406,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2433,29.2442,0.22,33.47,456.64,5.95,"Gneiss, migmatite",2025-07-23 02:16:01.722121,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1183,29.2492,0.18,39.89,398.39,6.08,"Gneiss, migmatite",2025-07-23 02:16:01.810441,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2483,29.2492,0.21,57.72,469.28,6.03,"Gneiss, migmatite",2025-07-23 02:16:01.895369,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1133,29.2542,0.23,74.85,466.57,6.05,"Gneiss, migmatite",2025-07-23 02:16:02.012813,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2533,29.2542,0.19,35.56,432.03,6.01,"Gneiss, migmatite",2025-07-23 02:16:02.097205,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1083,29.2592,0.19,61.23,456.18,6.0,"Gneiss, migmatite",2025-07-23 02:16:02.186925,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2583,29.2592,0.22,44.84,442.99,6.04,"Gneiss, migmatite",2025-07-23 02:16:02.296277,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2183,29.3292,0.18,89.18,363.23,6.21,"Gneiss, migmatite",2025-07-23 02:16:03.351856,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2333,29.3142,0.19,64.05,378.23,6.12,"Gneiss, migmatite",2025-07-23 02:16:03.712365,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1383,29.2242,0.22,46.38,473.47,6.17,"Gneiss, migmatite",2025-07-23 02:16:05.784514,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1333,29.2292,0.22,39.42,441.43,6.28,"Fluvial, calcareous",2025-07-23 02:16:05.960442,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1283,29.2342,0.21,36.17,415.62,6.11,"Fluvial, calcareous",2025-07-23 02:16:06.123460,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.1233,29.2392,0.22,64.01,507.81,6.01,"Gneiss, migmatite",2025-07-23 02:16:06.282861,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
82.2433,29.2392,0.23,51.04,438.6,5.94,"Gneiss, migmatite",2025-07-23 02:16:06.392478,jumla,Jumla,जुम्ला,Karnali Province,Mountain,800,6.0,6.8,900,High-altitude organic Jumli Marsi red rice and sweet apple orchards.
80.6633,28.705,0.09,61.94,206.78,7.24,Fluvial non calcareous,2025-07-23 02:16:06.850271,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6683,28.7,0.09,64.06,181.88,7.4,Fluvial non calcareous,2025-07-23 02:16:07.000211,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6183,28.645,0.08,30.12,175.71,7.19,Fluvial non calcareous,2025-07-23 02:16:07.171817,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6233,28.65,0.07,29.55,160.92,7.16,Fluvial non calcareous,2025-07-23 02:16:07.278379,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6283,28.655,0.08,34.87,162.22,6.94,Fluvial non calcareous,2025-07-23 02:16:07.365085,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6383,28.665,0.07,34.6,196.08,6.98,Fluvial non calcareous,2025-07-23 02:16:07.506936,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6433,28.67,0.07,39.24,182.12,6.97,Fluvial non calcareous,2025-07-23 02:16:07.595649,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6483,28.675,0.08,55.31,195.77,7.3,Fluvial non calcareous,2025-07-23 02:16:07.684904,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5133,28.68,0.09,31.94,128.62,7.14,Fluvial non calcareous,2025-07-23 02:16:07.763706,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.5083,28.685,0.09,30.69,116.53,7.34,Fluvial non calcareous,2025-07-23 02:16:07.913604,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6583,28.685,0.08,54.79,176.43,7.1,Fluvial non calcareous,2025-07-23 02:16:07.997404,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5033,28.69,0.1,49.52,180.7,7.21,Fluvial non calcareous,2025-07-23 02:16:08.084021,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6633,28.69,0.08,43.09,172.96,7.21,Fluvial non calcareous,2025-07-23 02:16:08.179299,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.4983,28.695,0.09,44.71,163.8,7.38,Fluvial non calcareous,2025-07-23 02:16:08.272967,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.5833,28.79,0.07,40.43,188.63,7.48,Fluvial non calcareous,2025-07-23 02:16:08.401591,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5783,28.785,0.09,46.09,203.87,7.42,Fluvial non calcareous,2025-07-23 02:16:08.495524,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5883,28.785,0.09,38.74,208.62,7.55,Fluvial non calcareous,2025-07-23 02:16:08.586004,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5733,28.78,0.09,45.17,203.02,7.45,Fluvial non calcareous,2025-07-23 02:16:08.666715,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5933,28.78,0.09,101.63,226.23,7.37,Fluvial non calcareous,2025-07-23 02:16:08.790076,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5683,28.775,0.08,63.56,216.73,7.51,Fluvial non calcareous,2025-07-23 02:16:08.897450,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5983,28.775,0.1,93.09,233.38,7.61,Fluvial non calcareous,2025-07-23 02:16:08.975936,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5633,28.77,0.1,105.22,272.3,7.42,Fluvial non calcareous,2025-07-23 02:16:09.072541,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6033,28.77,0.1,92.9,250.9,7.42,Fluvial non calcareous,2025-07-23 02:16:09.164114,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6083,28.765,0.09,55.75,223.58,7.47,Fluvial non calcareous,2025-07-23 02:16:09.295823,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5533,28.76,0.1,49.53,203.03,7.58,"Fluvial, calcareous",2025-07-23 02:16:09.392117,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6133,28.76,0.09,48.18,222.61,7.4,Fluvial non calcareous,2025-07-23 02:16:09.481177,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.6183,28.755,0.09,75.37,209.07,7.41,Fluvial non calcareous,2025-07-23 02:16:09.650148,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
80.5433,28.75,0.11,40.08,136.69,7.43,Fluvial non calcareous,2025-07-23 02:16:09.734452,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.5383,28.745,0.11,32.16,134.21,7.49,Fluvial non calcareous,2025-07-23 02:16:09.877585,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.5333,28.74,0.11,33.51,140.08,7.54,Fluvial non calcareous,2025-07-23 02:16:10.016000,kanchanpur,Kanchanpur,कञ्चनपुर,Sudurpashchim Province,Terai,1750,5.4,7.0,690,"Shuklaphanta grassland border district rich in paddy, sugarcane, and timber."
80.6633,28.71,0.1,76.93,204.65,7.18,Fluvial non calcareous,2025-07-23 02:16:10.721026,kailali,Kailali,कैलाली,Sudurpashchim Province,Terai,1850,5.3,6.9,700,"Far-western Terai agricultural hub producing wheat, mustard, and rice."
